2005_12_16,6.036928176879883,-0.2377806156873703
2006_01_16,-0.6677486896514893,-6.074625492095947
2006_02_15,0.2161066234111786,-5.9405717849731445
2006_03_16,-1.3979860544204712,-11.630667686462402
2006_04_16,-2.8672218322753906,-11.111621856689453
2006_05_16,0.6739481687545776,-9.872751235961914
2006_06_16,6.182430267333984,-3.2312166690826416
2006_07_16,17.20709991455078,1.0680476427078247
2006_08_16,22.61834144592285,6.354274272918701
2006_09_16,28.80732536315918,5.867556571960449
2006_10_16,20.578022003173828,0.19223542511463165
2006_11_16,21.636371612548828,-0.4903416037559509
2006_12_16,8.447811126708984,-4.954374313354492
2007_01_16,1.4833492040634155,-8.73774242401123
2007_02_15,5.152376651763916,-3.4524405002593994
2007_03_16,1.8300572633743286,-7.858870983123779
2007_04_16,1.317713975906372,-4.0975213050842285
2007_05_16,1.4758012294769287,-9.652652740478516
2007_06_16,1.3789869546890259,-9.513457298278809
2007_07_16,30.584562301635742,-0.8606336712837219
2007_08_16,43.10300827026367,8.153868675231934
2007_09_16,40.55887985229492,8.302873611450195
2007_10_16,31.610456466674805,6.991971015930176
2007_11_16,14.518712997436523,-0.08902755379676819
2007_12_16,2.9095187187194824,-1.4533246755599976
2008_01_16,1.1465129852294922,-4.541764736175537
2008_02_15,1.1364127397537231,-4.725371360778809
2008_03_16,2.5087029933929443,-5.154453754425049
2008_04_16,0.7897405624389648,-18.259735107421875
2008_05_16,2.031273603439331,-13.839799880981445
2008_06_16,3.5268516540527344,-3.66072416305542
2008_07_16,23.658172607421875,6.364272594451904
2008_08_16,47.575439453125,12.215157508850098
2008_09_16,32.968326568603516,11.278243064880371
2008_10_16,23.690528869628906,9.181175231933594
2008_11_16,8.898425102233887,6.184886932373047
2008_12_16,7.225510597229004,-4.998424530029297
2009_01_16,3.681755304336548,-5.0095062255859375
2009_02_15,3.559558629989624,-4.401099681854248
2009_03_16,4.40294075012207,-5.812947750091553
2009_04_16,2.9552009105682373,-10.87720775604248
2009_05_16,2.9371447563171387,-12.061614990234375
2009_06_16,1.7930086851119995,-16.533327102661133
2009_07_16,3.301246404647827,-7.268836498260498
2009_08_16,16.978971481323242,3.269599199295044
2009_09_16,10.9384183883667,4.770097255706787
2009_10_16,11.197324752807617,3.9787299633026123
2009_11_16,1.8566056489944458,-4.355648040771484
2009_12_16,0.4371463358402252,-11.156055450439453
2010_01_16,0.3985823690891266,-11.237942695617676
2010_02_15,0.36980095505714417,-17.059326171875
2010_03_16,-0.4599975645542145,-24.006296157836914
2010_04_16,-2.2939202785491943,-29.398990631103516
2010_05_16,-1.5704996585845947,-30.116764068603516
2010_06_16,-0.8402484655380249,-23.789522171020508
2010_07_16,3.503349542617798,-3.216817617416382
2010_08_16,6.814166069030762,2.868154287338257
2010_09_16,18.440736770629883,6.8022685050964355
2010_10_16,11.671914100646973,1.6681891679763794
2010_11_16,6.8013739585876465,-6.89748477935791
2010_12_16,7.261754512786865,-8.099955558776855
2011_02_18,1.8032382726669312,-27.48745346069336
2011_03_16,2.1601669788360596,-17.983121871948242
2011_04_16,-1.5979650020599365,-37.03063201904297
2011_05_16,-1.317026972770691,-24.185260772705078
2011_07_19,9.791487693786621,4.573818206787109
2011_08_16,25.452659606933594,8.52346420288086
2011_09_16,25.440698623657227,7.75291633605957
2011_10_16,17.124013900756836,4.280616760253906
2011_11_01,12.49098014831543,2.8826935291290283
2012_01_02,4.24970006942749,-10.302105903625488
2012_01_16,1.799988865852356,-10.965335845947266
2012_02_15,3.8739473819732666,-18.54987144470215
2012_03_16,1.3349913358688354,-21.611509323120117
2012_04_10,-0.99798184633255,-25.118799209594727
2012_06_16,-5.118718147277832,-41.64605712890625
2012_07_16,1.671347975730896,-3.1139872074127197
2012_08_16,12.329014778137207,4.907547473907471
2012_09_13,17.14252281188965,4.4216508865356445
2012_11_20,4.036100387573242,-7.732981204986572
2012_12_16,0.4981641471385956,-23.705520629882812
2013_01_16,-2.405057907104492,-26.740163803100586
2013_02_14,6.049901008605957,-29.10419464111328
2013_04_21,-2.938434362411499,-31.884206771850586
2013_05_16,-1.617535948753357,-29.320526123046875
2013_06_16,2.1969761848449707,-22.802087783813477
2013_07_16,16.418235778808594,4.993260383605957
2013_10_16,9.056587219238281,-0.20868246257305145
2013_11_16,5.57412052154541,-8.932694435119629
2013_12_16,0.9314873218536377,-18.14607048034668
2014_01_09,4.90376091003418,-20.214921951293945
2014_03_17,2.09039306640625,-20.346588134765625
2014_04_16,2.0469911098480225,-16.542837142944336
2014_05_16,-0.8114657998085022,-29.881248474121094
2014_06_13,-2.299517869949341,-20.80354881286621
2014_08_16,13.868857383728027,1.3025627136230469
2014_09_16,12.788942337036133,0.057863131165504456
2014_10_16,0.4696730971336365,-14.157572746276855
2014_11_17,2.747694969177246,-13.437798500061035
2015_01_22,-7.416681289672852,-35.06793212890625
2015_02_15,-5.120517730712891,-29.016817092895508
2015_03_16,-5.41848611831665,-23.9284610748291
2015_04_16,-4.872503757476807,-26.29269790649414
2015_04_27,-3.6585822105407715,-20.233734130859375
2015_07_15,0.647504448890686,-8.5962553024292
2015_08_16,7.067469120025635,-5.58039665222168
2015_09_14,-5.4650373458862305,-9.412453651428223
2015_12_23,-3.394542694091797,-33.80562973022461
2016_01_16,-12.98049259185791,-29.434738159179688
2016_02_14,-16.083925247192383,-43.809608459472656
2016_03_16,-10.070466995239258,-54.98043441772461
2016_05_20,-11.302361488342285,-45.61582565307617
2016_06_16,-11.266709327697754,-44.46261978149414
2016_07_15,-7.364042282104492,-16.226673126220703
2016_08_21,6.941302299499512,-5.651565074920654
